node,score
SEMA6A,2.3245032518972911e-07
RAPSN,2.3233040223270032e-07
HSF2BP,2.3219459624901293e-07
AFAP1L1,2.3175395818369112e-07
RWDD2B,2.3175395818369112e-07
CDH24,2.3158303670898231e-07
NEPRO,2.3152988062107108e-07
EYA3,2.3140295798523357e-07
SHOC1,2.313551143884472e-07
VASN,2.3128910131247212e-07
PPP1R3D,2.3128063195247492e-07
NT5C,2.310499118844206e-07
CDHR5,2.3093986311582647e-07
NUP35,2.3087035906592238e-07
NDUFA11,2.307868851257206e-07
CSN3,2.3068968506883242e-07
CXCL14,2.305438908349007e-07
GBP4,2.3051119563276719e-07
TRIM8,2.3050317938077966e-07
RGMA,2.3037220482593282e-07
NDUFC2,2.302588789613102e-07
SORCS3,2.30066933702448e-07
SNPH,2.2997769359792031e-07
SEC61A2,2.2987446545216011e-07
SHLD1,2.2986779702449816e-07
NAALAD2,2.296457954567902e-07
CNBP,2.2950695361474166e-07
PCSK6,2.294090552170104e-07
ARL6IP4,2.2933048606440605e-07
BCAS4,2.2930726386323047e-07
PPRC1,2.2913076605703416e-07
HESX1,2.2897771183136015e-07
CUBN,2.2891619100473498e-07
NDUFV3,2.2880642530749614e-07
APOBEC4,2.2862874647228014e-07
ANGPTL3,2.2860200912317908e-07
STARD13,2.2853562278144367e-07
ABCB4,2.2825774286737169e-07
LRBA,2.2822872768262434e-07
DYNLRB1,2.2794230907092072e-07
SV2A,2.278521621996708e-07
NDUFA7,2.2777860000594341e-07
TAF1L,2.2776195154637099e-07
UBOX5,2.277370990131121e-07
MARCHF7,2.277185283730239e-07
TSPYL5,2.277185283730239e-07
EMX2,2.27697971332299e-07
HCCS,2.275583921943618e-07
FAM107B,2.2755412271973021e-07
USP47,2.2750899442960646e-07
TCP11L2,2.274375743019476e-07
CHN1,2.274344900699196e-07
C1S,2.273116930774873e-07
PMP2,2.2730349067886097e-07
SHLD2,2.2724824648896485e-07
FICD,2.2723468608656455e-07
CTDSP2,2.2723462322063897e-07
CACNG5,2.269653902375992e-07
MATCAP1,2.26635596776733e-07
BLVRB,2.2632058774657994e-07
PRAMEF15,2.263163338986959e-07
TMOD4,2.261542360089347e-07
DIRAS3,2.261102171016252e-07
DIRAS2,2.261102171016252e-07
NDUFB1,2.2610686401311796e-07
LDLRAD4,2.2590581234626666e-07
SLC45A2,2.2586462999144478e-07
RNF126,2.2572952587519546e-07
SSTR3,2.2559195606137513e-07
CHRM3,2.2546903365819283e-07
IZUMO1R,2.2546097714083493e-07
SLC16A1,2.2513496640571175e-07
NPTN,2.251284935877854e-07
SHLD3,2.2510403832272403e-07
PRAMEF6,2.2497240282742537e-07
MFSD4B,2.2485301987406685e-07
ITGAD,2.2476253909252716e-07
ALOX5AP,2.246915430346924e-07
RBFOX1,2.2460798631692778e-07
SLC17A8,2.2459568205599266e-07
SLC8A3,2.2447693532077488e-07
NEMF,2.244101048125243e-07
FOLR3,2.2411617624525767e-07
BCAN,2.2399877763603813e-07
FIGNL1,2.23836480313182e-07
PGM1,2.2379582521248613e-07
TMED7-TICAM2,2.2372326716506445e-07
BICDL1,2.2371189262262246e-07
NDUFC1,2.2344762777752934e-07
DOCK8,2.2343163806061995e-07
PPP1R3B,2.2326168664209973e-07
ZBTB7A,2.2306899543722603e-07
LSM8,2.2305974157740007e-07
ELOF1,2.2296125336031675e-07
GLA,2.2276825638292176e-07
RFX2,2.2273420260593442e-07
SNX7,2.2234970524310896e-07
PRICKLE2,2.219591002520322e-07
SSTR5,2.2172715198074284e-07
XCL2,2.2167351498152414e-07
GADL1,2.2148696653809712e-07
FSAF1,2.2143948866675194e-07
TMEM106B,2.2116953645542465e-07
NDC1,2.2111998281961155e-07
SLC16A8,2.2107398923106148e-07
AMT,2.2089598316957402e-07
EFHC1,2.207022945800838e-07
CORO1B,2.2064372043152667e-07
WDR7,2.2060170575974808e-07
ZMYND19,2.2053414733715547e-07
MMADHC,2.2048320797054164e-07
PPP6R3,2.20276505249128e-07
CASTOR2,2.2024125212397498e-07
INSL3,2.2013370259374258e-07
APOBEC1,2.2012631403737975e-07
CYP27A1,2.2005152695564787e-07
HMGXB4,2.1999596395702367e-07
BBS12,2.1994330635605292e-07
POLR3H,2.198526670768611e-07
FAM90A1,2.197114027266694e-07
OSBP2,2.1970818138925348e-07
CEP120,2.195653961515021e-07
GAS1,2.1936531393764557e-07
HOXC4,2.1932580213196536e-07
ZFYVE26,2.1930612887567574e-07
HERC6,2.1915687330058714e-07
TSSK4,2.1896614461673686e-07
STS,2.189384414146865e-07
CTRL,2.1884062796003394e-07
RHD,2.18833744227272e-07
WAC,2.1883194507293536e-07
GGH,2.18785504363412e-07
AUP1,2.1877886651046715e-07
PWP1,2.187146947918754e-07
OR51E1,2.184879019809413e-07
WNK1,2.1836226825356246e-07
CKB,2.1828232256256643e-07
AKAP10,2.1820389861701913e-07
GDI2,2.1811293286500453e-07
NSMAF,2.1810217159254046e-07
CLGN,2.1799118326978808e-07
ERMN,2.1796498598268012e-07
PLSCR1,2.1795275142892178e-07
WDR26,2.1792558268917267e-07
FBLL1,2.1789534282178282e-07
PPP1R11,2.1774332381427816e-07
RWDD3,2.1767347857571462e-07
NDUFAB1,2.1759384987416812e-07
ASRGL1,2.1753251510020342e-07
TSEN54,2.174745599514772e-07
TOMM7,2.1742499280431364e-07
TMEM179B,2.1732113115085193e-07
SLCO1B1,2.1715346981004883e-07
FOXA3,2.1695945364363888e-07
TCERG1L,2.1683692503637402e-07
ARR3,2.1675266379975848e-07
CLSTN1,2.1667557300531766e-07
PNPT1,2.164285271170802e-07
CD8B2,2.163654561231256e-07
SNX17,2.1632276906101957e-07
CNTRL,2.1625053305154367e-07
HAUS8,2.1619911368785338e-07
CLCN7,2.161149126349994e-07
BMP3,2.1602988338189418e-07
SORD,2.1590588987274473e-07
STH,2.1563718615464752e-07
DCTN6,2.1563301958269538e-07
RCOR2,2.1528325273937072e-07
ZNF281,2.1526656204234108e-07
POU5F1B,2.1526656204234108e-07
AASDH,2.1523801836496254e-07
KLK4,2.150842315274064e-07
MCF2L,2.1503596862443431e-07
CA8,2.1500419631342695e-07
GIGYF1,2.150033894728338e-07
USP6NL,2.1484581781136528e-07
PACS1,2.148080764595893e-07
SAP30BP,2.147600870870366e-07
EXT2,2.1467954004128472e-07
DCPS,2.146100179599585e-07
RXFP4,2.1454376568508108e-07
KIF3B,2.1454078665966175e-07
TLCD3B,2.1444436645248226e-07
RNASE1,2.1434578194693136e-07
MARS2,2.1431881226899951e-07
SLC24A4,2.1425954356871624e-07
KANK2,2.1420923418772112e-07
COL5A2,2.1396652793392998e-07
POPDC1,2.1387518452440933e-07
DCTPP1,2.1386934047382773e-07
TRPS1,2.1378601879205857e-07
OSTM1,2.1370502126614637e-07
RSPO4,2.1351021279726546e-07
SLC8A2,2.1338145163885262e-07
BMAL2,2.1329085909559658e-07
PKIA,2.1327881955496248e-07
RIMS1,2.1316755993811788e-07
SCN3A,2.13121284527591e-07
EMCN,2.1307837456403035e-07
API5,2.1304634583828807e-07
MEMO1,2.1302642992880785e-07
MARCHF1,2.1300646347751314e-07
STX4,2.1295814911807047e-07
TBC1D14,2.1290597594457718e-07
PTOV1,2.128856776533084e-07
COX7A1,2.1288338275607177e-07
TNFRSF19,2.1283028255603973e-07
MASP2,2.1276675159356208e-07
SAMD9,2.1273363298543172e-07
MALSU1,2.1262682365711443e-07
ADGRG2,2.1253438380787792e-07
UBL3,2.1237207954431736e-07
KANSL1L,2.1235463893268514e-07
SCAF4,2.1229649912104638e-07
AQR,2.1217824253764176e-07
SYNPO2,2.1216989623177007e-07
ANKZF1,2.1173304501773167e-07
CHRM5,2.1167676429909127e-07
MMP11,2.1164466070297927e-07
RAMACL,2.1160311694655997e-07
NFS1,2.1126726880745353e-07
CEACAM8,2.1125396382395786e-07
TRPM7,2.1123918293583538e-07
ZNF114,2.1116752460726012e-07
ASPDH,2.107373504278726e-07
GEMIN2,2.1049470560371227e-07
CADPS,2.1045228184361093e-07
SCP2,2.104178906828814e-07
PLP2,2.1024306844919718e-07
VSNL1,2.1013594851034957e-07
POLR3GL,2.1009654749202514e-07
TMOD2,2.1007418553234463e-07
TCN1,2.0974344062122197e-07
METTL1,2.0960037836710187e-07
RIPK4,2.0956668730821527e-07
WNK4,2.0951295072809796e-07
RAVER2,2.0945217733280112e-07
IL34,2.09379610351792e-07
NR2C1,2.0934334225621084e-07
NEK7,2.0931735460871214e-07
PLEKHA4,2.0923571784813463e-07
HEXB,2.0907334459605133e-07
SLC20A1,2.0873856878289166e-07
FGL2,2.0865785183971189e-07
TRIM9,2.0860177973381677e-07
DPM2,2.0857556421731695e-07
RBM17,2.084478222992052e-07
KCNJ10,2.0838987354883504e-07
AKAP14,2.0809785874958387e-07
FCRL4,2.0794500472335945e-07
ATE1,2.0790308528056878e-07
XPO6,2.0787527776456495e-07
HTR2B,2.0786839649902726e-07
ALDH1L1,2.0776017716899216e-07
RPAP1,2.0773223622084262e-07
SLC26A4,2.07686743620478e-07
PLEKHG2,2.0756798531881536e-07
METTL5,2.0754652554441822e-07
MSMO1,2.0751613678127278e-07
PIGA,2.0747101482154243e-07
RHPN1,2.0742575970659625e-07
METAP1,2.0735112201449332e-07
TLK2,2.0674765238703913e-07
TTC9C,2.0656752971904334e-07
KIF21A,2.0649143458750354e-07
SH2D1B,2.0627480858605344e-07
PSPN,2.06177021690883e-07
KREMEN2,2.0610716157970057e-07
TINAG,2.0597093468527645e-07
AKAP8,2.0595824718081133e-07
LILRB5,2.0560887798525192e-07
CETN3,2.0550212515809763e-07
MNX1,2.0548630971153343e-07
ANGEL1,2.0544936255987988e-07
THRSP,2.0535122567601794e-07
MYO1G,2.0527042075292039e-07
HAUS5,2.0522301511068784e-07
HAUS3,2.0522301511068784e-07
SLC13A4,2.0517504254961205e-07
GLB1,2.0495135690877412e-07
ARHGAP31,2.0494192843591565e-07
TRAF3IP1,2.0488448807354278e-07
GLRX2,2.0483801558815276e-07
METTL4,2.0471436151348355e-07
ARMH3,2.0466971103196168e-07
NLE1,2.0465668062167743e-07
EN1,2.040980910746807e-07
F8A2,2.0397119663588634e-07
COPG2,2.0395175573217952e-07
TAPT1,2.0393225570279721e-07
DDX52,2.0380022468629384e-07
TMSB4Y,2.037499731340321e-07
MARK1,2.0374057427783249e-07
TRAK2,2.033806282666593e-07
GJA3,2.0327502974164063e-07
DLGAP3,2.0308522120119505e-07
SPHKAP,2.030697967224113e-07
TRIM26,2.0285492394723426e-07
HPSE,2.0283623199021671e-07
ARHGEF25,2.0277992083867683e-07
MAGEA12,2.0277974799073092e-07
DNAJC12,2.0271639990470863e-07
TAF1C,2.0259291698820174e-07
MTG1,2.0255352042030842e-07
BICD1,2.023992607392149e-07
COX17,2.0232868808274362e-07
SCN7A,2.0195105753389524e-07
FGL1,2.019060809055126e-07
IKZF4,2.018110160796238e-07
KHK,2.0147595944028445e-07
TFCP2L1,2.0146809319022164e-07
TSPYL2,2.0140194690118615e-07
RPRM,2.0135813617772222e-07
PILRB,2.0126532409317824e-07
CLPP,2.00870060192435e-07
RLN2,2.007926091300839e-07
RLN1,2.007926091300839e-07
DXO,2.00639391514397e-07
ZFTA,2.004937476069705e-07
DSTN,2.003733759403633e-07
ABCA4,2.00290937272767e-07
SLCO1B3,2.0006240512762496e-07
SLC25A1,2.0005960077995552e-07
MMAB,1.9986611954838298e-07
PDLIM5,1.9981787056006094e-07
RBMX2,1.9979621725498947e-07
RAB9A,1.9970736307998473e-07
MRM2,1.996432859479964e-07
CLEC3B,1.994734733595441e-07
KLHL1,1.9940901746222632e-07
MARCHF8,1.9907488539597018e-07
PDE12,1.989593734967927e-07
RNF167,1.9891906218733785e-07
NUP37,1.9889788782633792e-07
IMPACT,1.9888174885133585e-07
ZIC2,1.9879555771515549e-07
TK2,1.9873726097336445e-07
MIA,1.9867941661221678e-07
TIMM23,1.9854936493050461e-07
FAM9A,1.9854694178370634e-07
SNRNP48,1.9851039175104557e-07
ACKR4,1.9828947539940815e-07
SLC22A1,1.9821421240070151e-07
NUCB2,1.9819589375858968e-07
XKR8,1.9813796426262905e-07
TTC21B,1.9813749959141445e-07
ZNF354C,1.981134404570676e-07
TAF7L,1.981049548596837e-07
MICB,1.9805011254466488e-07
SIGLEC9,1.9787786465527327e-07
HSF2,1.9783793981666056e-07
DNTTIP1,1.9779134899205856e-07
CWC25,1.9774034209639086e-07
WDR91,1.977368381724092e-07
CASC3,1.9767177809752133e-07
SLC30A10,1.97643624432926e-07
TMC1,1.9756045902193895e-07
CLC,1.974021263132293e-07
CNPY3,1.9727659283478822e-07
DENND3,1.9708710520385085e-07
OTUD7A,1.9695054468992055e-07
FMNL3,1.9664378621028246e-07
TXNDC17,1.965501240654369e-07
ME3,1.965481209957961e-07
CTU1,1.9645168234072745e-07
DPYS,1.9644231163414813e-07
HACE1,1.964048942393791e-07
MYO18A,1.9632051928225457e-07
COX6B2,1.962393473403171e-07
NUP88,1.9621877608353614e-07
FAM161A,1.9611445180115807e-07
PSPC1,1.9550145653925493e-07
CCDC69,1.9549239061370933e-07
MMAA,1.954294018304511e-07
PPP1R3F,1.953783502207207e-07
SC5D,1.950913502211189e-07
PIGC,1.9495609017654017e-07
NAA80,1.9487156256348848e-07
CD96,1.9474307178419788e-07
LY86,1.946391816802693e-07
CFHR5,1.945671605353205e-07
DDX49,1.94456506537017e-07
VPS26B,1.9426554445164825e-07
CLCN3,1.9424338342531635e-07
ZNHIT2,1.9424323484042633e-07
ZBED3,1.9420888888618975e-07
KHNYN,1.9417855098200488e-07
SETD6,1.9410630545234717e-07
SEC23IP,1.940179540886009e-07
ARHGAP26,1.939174511085376e-07
ODF2,1.9389799130409436e-07
PIGY,1.9379580895957098e-07
UPF3A,1.9373160303549051e-07
AMPD3,1.9366575693408297e-07
KCNK2,1.9353767193811828e-07
SOX5,1.9345654827636045e-07
KIFC2,1.9344839116004316e-07
RTP4,1.934478214606046e-07
GBP3,1.9340865074867276e-07
LILRA5,1.9334526093863e-07
ZNF274,1.9312467977211707e-07
MSRA,1.9300017012682807e-07
LINGO1,1.929292338685019e-07
WRNIP1,1.9275073656458068e-07
SLC25A22,1.9274698938262658e-07
GYPB,1.926610788957379e-07
PGLYRP1,1.9265939563639833e-07
GABRB1,1.926075189268237e-07
SLC44A2,1.9241189431214707e-07
NDUFB2,1.923621418585466e-07
IGHV3OR16-17,1.9222636461001477e-07
SRPRA,1.921663952169018e-07
ADORA3,1.9216533547497785e-07
GEMIN7,1.921065005902031e-07
PTCHD1,1.920411486387446e-07
GALM,1.9194435849516976e-07
NIBAN2,1.9190359985678258e-07
DPP3,1.9190359985678258e-07
DOLK,1.9189656640706074e-07
MRGPRX2,1.9185723554478785e-07
SPRR1A,1.9158045513441744e-07
GNMT,1.9150302601052373e-07
GMPR,1.9145560523921673e-07
KRI1,1.9138286151947873e-07
COX7A2L,1.9129314959948953e-07
ABCA7,1.9127377790411784e-07
PPFIA4,1.9106095488683128e-07
COL8A2,1.9084851958520926e-07
RHBDF1,1.9077767314497212e-07
MICALL1,1.9077031921530106e-07
DHX36,1.9065502450223073e-07
GLIPR2,1.9042992876724707e-07
PIGH,1.9004462667715604e-07
SURF1,1.8998600033245068e-07
SNX12,1.8992077691269995e-07
IL36RN,1.8972537351153184e-07
SYTL4,1.897033587529758e-07
PIGP,1.8965201193009482e-07
RBM45,1.896171164743328e-07
NRDE2,1.895422752951478e-07
WDR81,1.8949207805692284e-07
CXCL17,1.893955597550385e-07
IKZF5,1.893753389384003e-07
PLXDC2,1.8930327452959922e-07
GPHA2,1.8925983285658186e-07
DLEC1,1.8924796730892884e-07
MOAP1,1.8912449831655236e-07
CHERP,1.890503500908961e-07
MYO9B,1.8893246167817348e-07
PTCD3,1.8883483100796879e-07
OLFM1,1.8881768803505978e-07
MPRIP,1.8874006259920585e-07
PTPRS,1.8858573861735212e-07
PCSK2,1.8857559807203658e-07
CCZ1B,1.884663695131311e-07
DRAM2,1.8826223406157537e-07
PRXL2A,1.8801755131721638e-07
PITPNA,1.8797667365175495e-07
TNPO3,1.8794348769557392e-07
PACRG,1.878880272588231e-07
MPP2,1.876431386079248e-07
AAGAB,1.871531226796819e-07
RAB7B,1.8704684738812235e-07
SIGLEC6,1.870252158779187e-07
VPS13C,1.8692761122502712e-07
ZNRF1,1.8691637810248233e-07
ZNRF2,1.8691637810248233e-07
ACP3,1.8683337340366445e-07
PELI2,1.867766348707255e-07
GOSR1,1.8669693431629e-07
AGFG2,1.8664329924301387e-07
TNRC18,1.865564869697205e-07
RUNDC3A,1.865432432247488e-07
UPP1,1.8634092844783706e-07
SCAI,1.8615759463451693e-07
GRAMD1C,1.8610924600244166e-07
TEX264,1.860296026340763e-07
LDB3,1.8580697440615958e-07
ESPNL,1.8565721238670448e-07
MRTFB,1.8565116569105897e-07
TSKS,1.8558148192252584e-07
POLRMT,1.8552085844526455e-07
WDTC1,1.8544666805007457e-07
HAUS7,1.8542416030880971e-07
LGMN,1.853879298127142e-07
MYH8,1.8531716979529612e-07
GORASP1,1.8524148178504102e-07
MASP1,1.8523794370710598e-07
SIGIRR,1.8512936591947612e-07
SGCA,1.8509528301662712e-07
SGCE,1.850672564267139e-07
DDX42,1.8482084589206646e-07
IPO13,1.8461836950071273e-07
MON1A,1.845942545022975e-07
GM2A,1.8451740744882243e-07
FSTL3,1.8450570838880723e-07
GFRA3,1.8448622634327802e-07
DHFR2,1.8443223156003421e-07
LETM1,1.844289097894535e-07
ZNF597,1.843686772337709e-07
GLRX5,1.8423982479917745e-07
GEMIN6,1.841138044789717e-07
WDR4,1.839996691709981e-07
FGD3,1.839416118956224e-07
NFU1,1.839344656521376e-07
FAM98A,1.8351544199969817e-07
PLTP,1.8341983131775798e-07
H1-6,1.8341316535236236e-07
PALM2AKAP2,1.8329987758535851e-07
WFIKKN1,1.832965467682881e-07
UBN2,1.8320875452968567e-07
TRMT61A,1.8315544681935102e-07
NSUN5,1.8311759324257792e-07
TGM1,1.8300729156452865e-07
SPICE1,1.8297614565059783e-07
KIF25,1.8284410407945394e-07
COPRS,1.8282059784445242e-07
SALL2,1.8281583145755863e-07
ISY1-RAB43,1.8276858852478755e-07
PHRF1,1.8275887378616383e-07
DISP1,1.8275251219868873e-07
SNAPC1,1.827330021454382e-07
SNRNP35,1.8264369753135533e-07
KCNA1,1.8245943919246683e-07
TPTEP2-CSNK1E,1.824480968357264e-07
AFG3L2,1.8243696955987594e-07
ABCC3,1.8242825135426699e-07
MSC,1.8237664621223536e-07
CLTRN,1.8209566348853018e-07
PGM5,1.81903501601249e-07
CACNA2D3,1.8183414747155498e-07
LDLR,1.817770087439972e-07
FILIP1,1.8177537181879538e-07
TAFAZZIN,1.8173662108792142e-07
GDI1,1.8162764568777956e-07
GEMIN8,1.8161596470931085e-07
IL1RL2,1.8160306552848721e-07
CEP295,1.815724846284515e-07
CHST15,1.8155501547357802e-07
FCSK,1.8150336052162556e-07
MYO3B,1.81498585532763e-07
TRIP4,1.813475786343658e-07
GFRA2,1.809984846026852e-07
ASPN,1.8093659677022616e-07
AANAT,1.809054185647699e-07
POU3F4,1.806013811663663e-07
MTRR,1.8056782303525438e-07
TAF1D,1.804779597064402e-07
SIRPG,1.8035982216576345e-07
ASPHD1,1.803071013160902e-07
GJB6,1.8021374628716016e-07
SOX14,1.8020364084353553e-07
SOX21,1.8020364084353553e-07
POC5,1.8017305147213625e-07
CD109,1.7998897500840527e-07
ZC3H15,1.7991328128217854e-07
ZNHIT6,1.7989470419581808e-07
P4HA2,1.7968823904389037e-07
ANKFY1,1.796692370581065e-07
RAB39B,1.7961545437557151e-07
NRXN3,1.7957154165826476e-07
SIGLEC11,1.794634107913563e-07
TAL2,1.7940446487577648e-07
MICU3,1.7934032614422936e-07
AGL,1.7930850100054128e-07
BTAF1,1.7929336796903444e-07
SLC26A5,1.7918675403191216e-07
PRDM4,1.7916650124229067e-07
FEM1A,1.7909916994742074e-07
BACE2,1.788997922904465e-07
RPP25L,1.788372056665555e-07
ZCRB1,1.7872830715892023e-07
MEPE,1.787030356508774e-07
AKAP8L,1.7849696089111588e-07
NDP,1.784347641696107e-07
TNFRSF6B,1.7841346849828484e-07
TMEFF2,1.783911369643115e-07
HCRTR2,1.7838200061438152e-07
BAAT,1.7836333130851725e-07
PLEKHG5,1.7819000554163257e-07
POGLUT2,1.7814566021892604e-07
RFLNA,1.7814566021892604e-07
LONP1,1.7808843398254113e-07
DUSP19,1.7800873169607073e-07
MIER3,1.7799291073861502e-07
NXNL1,1.779259501740667e-07
GGN,1.7791258315310373e-07
ADI1,1.7786774291746647e-07
SSPN,1.777641499442976e-07
TPPP,1.7774941016175043e-07
PACSIN3,1.7771653962688646e-07
SMNDC1,1.7765561949406758e-07
CDC42BPA,1.7758730466615518e-07
EVI5,1.7756690039327141e-07
SLCO2B1,1.7746461715721e-07
MC2R,1.7725109662163312e-07
RNPC3,1.7724533112697692e-07
TOX4,1.7710051372093097e-07
SLC52A3,1.769673236616953e-07
ZMAT5,1.769578533116717e-07
CLK1,1.7691661531414512e-07
PIBF1,1.7686655376454227e-07
ZNF384,1.7675484170122057e-07
SEMA5A,1.7673017719133177e-07
CELSR2,1.76421655922197e-07
MIDEAS,1.7640222622986584e-07
SMIM29,1.7638345400999108e-07
HAUS4,1.7622512921394212e-07
NUBP2,1.7604316685449195e-07
SCOC,1.7595447596718782e-07
LAMB4,1.7592356036574629e-07
SNX32,1.759152375234328e-07
WFIKKN2,1.7572857780565658e-07
DSC1,1.7529198713653034e-07
FDXR,1.751996599387298e-07
EPB42,1.751011884985138e-07
MEA1,1.74984082350351e-07
PSME3IP1,1.7480859160855274e-07
FDX1,1.746022013912001e-07
AP3B2,1.745988887153742e-07
TM7SF2,1.7441680976742216e-07
DOCK7,1.7425315078041919e-07
UPRT,1.7424654835184741e-07
GTF3C1,1.7419471027271077e-07
DDR2,1.7409343256277489e-07
PDXP,1.740861465218955e-07
SLN,1.740516979286764e-07
SEC63,1.740082171207325e-07
ABCD3,1.740028631783129e-07
SDCCAG8,1.7395533984678843e-07
CEP131,1.738497178987104e-07
TMEM207,1.7379250389541758e-07
PENK,1.7373382952215516e-07
LMOD2,1.7370699044688092e-07
RAP2C,1.7361837138730034e-07
COL9A2,1.7347316412952068e-07
IKZF2,1.7325846311107335e-07
TMEM115,1.7303100030132197e-07
MYO5C,1.7276422381523418e-07
OR5L2,1.7256791104698183e-07
CASQ2,1.7254603509755825e-07
KANK1,1.7252398475484314e-07
PTPRE,1.724159557541697e-07
ALDH6A1,1.7240234914981411e-07
PHLDB1,1.7239152393683315e-07
ARK2C,1.7229303502898315e-07
MYMK,1.7227652481641032e-07
CNN2,1.718310709573259e-07
SYNGR1,1.7175484169896216e-07
SPIDR,1.7161078055299172e-07
APOC1,1.7156212665817276e-07
NOPCHAP1,1.7122151622189112e-07
PRKCSH,1.711422262069238e-07
ARHGAP29,1.7099832667338622e-07
TFPI,1.7097372376155934e-07
COX7B2,1.7061813199159193e-07
SGCB,1.7055653836630747e-07
CYP26A1,1.7032282384667955e-07
NUP54,1.7023482183252296e-07
SPSB4,1.7007317875228061e-07
COL9A1,1.6990143375991277e-07
MGAM2,1.6986429468387553e-07
DEFA4,1.6983205369691395e-07
MYLIP,1.6983112790806307e-07
BBS2,1.6974522857984513e-07
MYO9A,1.696998052885241e-07
FEM1C,1.696601626392286e-07
BBS4,1.69601789315191e-07
SUGP1,1.6956389518736346e-07
TIMM22,1.6950153402073577e-07
CHAC2,1.6939970441337607e-07
LHX3,1.6939379230320497e-07
HOGA1,1.693781397456678e-07
TRMT6,1.691694654190203e-07
TGM4,1.6913731428609913e-07
MYH4,1.6909538963366077e-07
PATL2,1.6907942925325078e-07
SEMA4C,1.690342750689659e-07
GNB1L,1.6895971266574266e-07
SAMM50,1.6886341703621285e-07
TRARG1,1.6876753865010563e-07
VGLL4,1.685926293413353e-07
CLDN23,1.6857566716451944e-07
SLC22A7,1.6854957047238912e-07
STK38,1.6845759264730312e-07
PMM2,1.683398453240291e-07
KLRC4,1.6833756430244496e-07
HTR4,1.6825363833657866e-07
SELENOK,1.6823118260744374e-07
SLC6A2,1.679124166008132e-07
TACO1,1.6773570886394265e-07
AKR1D1,1.6769865285586417e-07
SNX15,1.6759560833005049e-07
EDEM3,1.6754852120458847e-07
CYP11A1,1.6720001303587318e-07
APOM,1.6712668606279025e-07
COPA,1.669016003431024e-07
MSRB2,1.6689996371090336e-07
SLCO1C1,1.668778923404814e-07
ACOT12,1.668605584389799e-07
ASCL3,1.6673531712101195e-07
RXYLT1,1.6672327925550088e-07
KCTD5,1.664824609767508e-07
SHISA9,1.6647076014729078e-07
ZCCHC12,1.6614292463187927e-07
SCNM1,1.6603645603842142e-07
PRPF4,1.6592327732334056e-07
PDCD7,1.6590770830042877e-07
PWWP3A,1.6586743656227458e-07
TSEN2,1.6575507730983415e-07
CYP2A6,1.6564561529623533e-07
HPD,1.6561592201541417e-07
LMX1A,1.6553021762248493e-07
RAB22A,1.654804541200617e-07
SLC1A3,1.653627992770144e-07
PUS7,1.6535565077757473e-07
ENTREP1,1.653257047508109e-07
MRPL50,1.6514580511979425e-07
GFRA4,1.6508540046021457e-07
DMRT1,1.6498825392131516e-07
SNTG1,1.6495508818758343e-07
TMEM26,1.6484449579006692e-07
ACSL3,1.6470120618442419e-07
OR8B4,1.6468632655577126e-07
DPP8,1.6462388986572183e-07
KLHDC10,1.6458295535551575e-07
SNTG2,1.6456516651253938e-07
ZC3H18,1.6452107321912017e-07
TMX1,1.6436980224552555e-07
RBM5,1.6434111095646233e-07
ARGLU1,1.643334385647235e-07
ZYG11B,1.6431807633593572e-07
ZER1,1.6431807633593572e-07
UTP25,1.6431637278968111e-07
BBS9,1.642652185053474e-07
TCF19,1.6424245494011274e-07
TRUB1,1.64174708594492e-07
GCSH,1.641571620560778e-07
TPO,1.6412473775554637e-07
GRIN3B,1.6408307556347467e-07
SCUBE2,1.6408091466238398e-07
MYO1D,1.6401314489646348e-07
CORO1C,1.6396224475002476e-07
OR9A4,1.6387866817968745e-07
OR6K2,1.6387866817968745e-07
COPB2,1.6385907456796724e-07
COL7A1,1.6385884888526896e-07
SEMA4B,1.6348289587061736e-07
PNOC,1.6341431987721615e-07
MRLN,1.6326419191004905e-07
CEP41,1.6325656383022643e-07
TNPO2,1.6308079805699059e-07
DSPP,1.6302983527933202e-07
QSOX2,1.6296828260155539e-07
QSOX1,1.6296828260155539e-07
C6orf15,1.6290023034117717e-07
IL36B,1.6269604529083244e-07
SERPING1,1.6262026995751233e-07
SEMA4F,1.625633045047716e-07
SEMA4G,1.625633045047716e-07
MYL1,1.62491009691838e-07
SH3YL1,1.6233844692710428e-07
AKR1C3,1.6230830512035975e-07
HSD3B1,1.6225301040863442e-07
DENND5A,1.6221914709845427e-07
AMPD2,1.6216563935862333e-07
SFI1,1.6216021954758842e-07
YME1L1,1.6202167280200104e-07
SEPTIN3,1.619674610734438e-07
CFAP20,1.6190317673085395e-07
GNPNAT1,1.6188424750230826e-07
MT1E,1.6185538272974466e-07
CYP24A1,1.6184390427803716e-07
IHO1,1.6175104686043704e-07
ZHX3,1.617172416834237e-07
CRYAA,1.6159927312721035e-07
RAMP1,1.615647435919591e-07
EPB41L5,1.6147715710626957e-07
BCAR3,1.6143824056384044e-07
ADAMTS1,1.6141589013707248e-07
SLC10A7,1.613422818871574e-07
NEMP1,1.6116704363579635e-07
MDFI,1.6100055518880738e-07
PEX3,1.6098711373808894e-07
PPAN-P2RY11,1.6076446449849073e-07
GJB4,1.6060889380985872e-07
SUMF1,1.6047177387032363e-07
BBS5,1.6023331648040735e-07
HOXD11,1.6017895209711704e-07
GPR119,1.6016094255559512e-07
